X,Y
0.6738127226541473,0.615109127625369
0.6532570075700399,0.6107057209828649
0.630352068169213,0.6061645279692697
0.6096627473967777,0.6014947990911607
0.6013700170250049,0.5944315185042968
0.6057861492744048,0.5869789948621181
0.6286221099583293,0.5822289244065606
0.6483718249510277,0.577683240920393
0.6651985977653581,0.5724986915558444
0.6703137993256509,0.5660165481591815
0.6703404352008693,0.5582851914006496
0.6703404352008693,0.5505363812873056
0.6703404352008693,0.542787571173962
0.6703314768460966,0.5350457639209495
0.6664726095397879,0.5283001401579636
0.656791904001133,0.5216225773939424
0.6509643404580807,0.5152217605178957
0.6340168118051028,0.5100351730294552
0.6178445903301595,0.5045360174551244
0.6051021757941168,0.4986364443377112
0.6012042009147522,0.4912051227685523
0.5933277969620085,0.4850438548514217
0.5976597812842133,0.4788064022742648
0.6037396590339721,0.472172835654436
0.6191386325009149,0.46642128507072184
0.6325526309326286,0.46082545739239283
0.6454943748725481,0.45503721468016833
0.6558647423509851,0.4492129754336094
0.6472950022962529,0.44336596849036103
0.6328975928182905,0.4380802388980774
0.6122767345256681,0.43334088740610754
0.5887701757760404,0.4293021687375311
0.5624548264340758,0.4256229196469132
0.5294884571844969,0.4229662059337916
0.4940572854415153,0.4206966387700298
0.4553256128752532,0.4187353153314239
0.4165233225732219,0.4167808417646969
0.3775243079871966,0.4148833342450579
0.3351152079959776,0.41347682777380385
0.29610403410025143,0.4115710991513111
0.25736004137649604,0.40964919552524354
0.21873483422357176,0.4077098698108384
0.17894670493177278,0.4061718352293238
0.13442963247423534,0.4047057652601006
0.09971081759807876,0.40214142443021755
0.0656799503960559,0.39934098018531927
0.05238491201575135,0.3932996855379577
0.07700561851837318,0.38850431634335
0.10625271188582608,0.3853575819102889
0.1368232501239779,0.38193893369405113
0.17123345554330305,0.3793389642833904
0.20414629741193457,0.3766688176256668
0.23533061094817032,0.37348099772018717
0.2631006587905793,0.37013164234503254
0.2889580996560748,0.3662607689333706
0.31481110732659645,0.3623863941621938
0.3406603643654684,0.3585119155220772
0.36402193087012846,0.35446181753856876
0.3814399711440031,0.3494124069578068
0.3941735452267492,0.3439009218610743
0.40537959258474054,0.33764795192957675
0.41511406500853254,0.3312842871429068
0.4380563523968404,0.32645575167970226
0.4751732277656455,0.32393848446062556
0.5152571027154484,0.3220648159061011
0.5658465583043888,0.32171879340202525
0.6083536411015682,0.32076068194989793
0.6557053983953736,0.3196665831956922
0.7073555096316249,0.3196570409313117
0.7524436769072234,0.3190880322338322
0.7970828621791679,0.3176344902028907
0.8487139538259936,0.3175892970694411
0.8989945602799165,0.3175191562218527
0.9282455042110074,0.3153225875209643
0.9185403720528187,0.3117121635256657
0.8781260012056549,0.3102822776606693
0.8374342579087146,0.3089321497417206
0.7864497720191734,0.308899271778997
0.7347463472456874,0.3088967193597618
0.6851331879985787,0.3082201200065587
0.6449056813682594,0.30662039506032457
0.6112119854720139,0.30343903236483794
0.5754308909127144,0.3013158889710646
0.5313672758468473,0.30062454367628283
0.48325951021034963,0.29988341313202027
0.48646389279535796,0.2960364909097628
0.5313461065801299,0.2947051857313277
0.5673674638503552,0.29271888309542626
0.5936798472163589,0.28929351330423153
0.6012466552945928,0.28334732537678053
0.6013083044275713,0.2756361858526589
0.6012981122228955,0.26789529938056295
0.5970598798631601,0.2612237885363917
0.5840266041242959,0.25552127938431946
0.5615631828400225,0.2514242228004925
0.5358571061481647,0.24749649215347652
0.5264660293371526,0.24214346005167808
0.5324005307684592,0.23584549837068292
0.5418024321762622,0.22902855029882746
0.5616652499332837,0.22403983294079952
0.5807330434386972,0.21933101948441724
0.5971252022655726,0.21413142512178934
0.6011436717371381,0.20755323173265955
0.5926287492314855,0.20141540409319644
0.5875271023829411,0.19404985104687564
0.587497649676102,0.18630520947384155
0.5850626375102392,0.1792996907246258
0.5724087546052481,0.1734665228349724
0.5604362710418951,0.1673223372762169
0.5486131810834285,0.1616698143106366
0.5337234732802532,0.15582815201960823
0.5237511641412309,0.1497515424960305
0.5181301178421858,0.14257323577452385
0.5083608135523805,0.13648063339384825
0.5095640399700418,0.12932580480823216
0.5260646635871271,0.12390228109920592
0.5389994660135964,0.11816651530723143
0.5517508060134209,0.11235179966555703
0.5597920246293502,0.10620168328024962
0.5580980754804512,0.09910261608080287
0.5470240518158038,0.09281638752928159
0.5394766593921083,0.0866007468977037
0.5207590881244,0.08191683280959673
0.4948533176216656,0.07819529778072022
0.4622359643112206,0.075498362471084
0.4278067713922986,0.0729246978816533
0.391245848120781,0.07098446002764003
0.3494190407786075,0.06928270739815127
0.31046721843470526,0.06734853115766545
0.2715033946896759,0.065431768323622
0.22945754528444318,0.06407365771013199
0.18921876576674035,0.06251669782497349
0.1497074934521221,0.06036444293428937
0.1132240345987987,0.05826801112262962
0.07458172546156328,0.05632497643176952
0.03582754292331036,0.054357814187275824
0.001970340499497958,0.05096804767581514
0.0,0.044305132491865414
0.029259078069120648,0.04031966861905027
0.06387662153084062,0.03774067872080254
0.0996714888519783,0.035524695735834576
0.12811922750489857,0.03192119596886575
0.16272376048387271,0.029306735947302775
0.19792527964848117,0.027069497144788672
0.2268777884253359,0.023472767178800973
0.2595725682745893,0.020753893308918414
0.2873987551625661,0.017135626082870715
0.3253718858505723,0.014897517089766577
0.3567278053268017,0.01236095340367382
0.3590777907507119,0.00859081315538281
0.37548409700199925,0.003642864775106113
0.39966447258525206,0.0
